index,Date,Time [h],Energy Consumption [kWh]Eimp63 (kWh),Energy Consumption [kWh]Eimp64 (kWh)
548,2017-08-23,20,0.30005,0.30005000000000004
549,2017-08-23,21,0.199952,0.8000520000000001
550,2017-08-23,22,0.200074,0.6001000000000001
551,2017-08-23,23,0.199952,0.5000020000000001
552,2017-08-24,0,0.200074,0.19995200000000002
553,2017-08-24,1,0.199952,0.099854
554,2017-08-24,2,0.099976,0.200196
555,2017-08-24,3,0.200074,0.099854
556,2017-08-24,4,0.199952,0.19995200000000002
557,2017-08-24,5,0.199952,0.100098
558,2017-08-24,6,0.30005,0.19995200000000002
559,2017-08-24,7,0.099976,0.5000020000000001
560,2017-08-24,8,0.5999779999999999,0.6999540000000001
561,2017-08-24,9,0.200074,0.30005000000000004
562,2017-08-24,10,0.500002,0.6999540000000001
563,2017-08-24,11,0.5999779999999999,0.30005000000000004
564,2017-08-24,12,1.09998,0.30005000000000004
565,2017-08-24,13,0.500002,0.100098
566,2017-08-24,14,0.200074,0.099854
567,2017-08-24,15,0.099976,0.19995200000000002
